name,cube,rel,var,den,n=10,n=100,n=1000,n=10000,n=100000
g9676_g13126_A,10,0,6,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6314_g15785_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6519_g15823_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6232_g15858_B,20,0,7,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7085_g15851_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6838_g15900_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6314_g15857_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7085_g15932_B,20,0,7,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7085_g15950_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6783_g21724_B,5,0,17,1.2207031250e-04,1.2200327910e-03,1.2133563764e-02,1.1492046122e-01,7.0499932570e-01,9.9999500851e-01
g3566_g20693_B,5,0,17,1.2207031250e-04,1.2200327910e-03,1.2133563764e-02,1.1492046122e-01,7.0499932570e-01,9.9999500851e-01
g83_g22876_B,10,0,9,6.0546875000e-02,4.6451026021e-01,9.9806129585e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6945_g25045_B,100,0,29,1.0009920225e-02,9.5708543867e-02,6.3433425696e-01,9.9995725919e-01,1.0000000000e+00,1.0000000000e+00
g3494_g24464_B,100,0,29,3.9064269513e-03,3.8384666649e-02,3.2389554567e-01,9.8004103706e-01,1.0000000000e+00,1.0000000000e+00
g6448_g27117_B,100,0,32,2.5946738198e-02,2.3117579109e-01,9.2784432390e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5473_g27408_B,100,0,95,1.0276238194e-11,1.0276238193e-10,1.0276238188e-09,1.0276238141e-08,1.0276237666e-07,1.0276232914e-06
g228_g8385_B,100,0,113,1.7366724824e-02,1.6070494023e-01,8.2656103711e-01,9.9999997537e-01,1.0000000000e+00,1.0000000000e+00
g7488_g10184_A,100,0,83,3.2885236578e-07,3.2885187914e-06,3.2884701272e-05,3.2879835382e-04,3.2831229252e-03,3.2350401236e-02
g4647_g10297_B,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4788_g10381_B,100,0,69,2.2905825678e-05,2.2903464777e-04,2.2879873597e-03,2.2645735263e-02,2.0471988479e-01,8.9879517062e-01
g6980_g10386_A,42,0,36,2.1969953814e-03,2.1754015974e-02,1.9743403794e-01,8.8913170530e-01,9.9999999972e-01,1.0000000000e+00
g4829_g10394_B,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4842_g10399_B,100,0,52,5.8756327032e-03,5.7226882195e-02,4.4528245058e-01,9.9724120737e-01,1.0000000000e+00,1.0000000000e+00
g4956_g10456_B,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5556_g10469_A,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5187_g10585_B,100,0,70,6.1170817956e-05,6.1153982292e-04,6.0985965014e-03,5.9339215990e-02,4.5758662822e-01,9.9779553162e-01
g2667_g10594_B,100,0,59,1.0139575247e-01,6.5669140942e-01,9.9997725705e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1988_g10625_B,100,0,53,1.4027284120e-01,7.7939951482e-01,9.9999972706e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7488_g10643_A,100,0,58,9.1669095288e-05,9.1631290027e-04,9.1254378585e-03,8.7596814427e-02,6.0017685677e-01,9.9989560510e-01
g5289_g10645_B,69,0,48,2.1968969805e-03,2.1753051251e-02,1.9742612319e-01,8.8912077120e-01,9.9999999972e-01,1.0000000000e+00
g1997_g10661_B,100,0,56,1.4059346304e-01,7.8022083066e-01,9.9999973705e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g3806_g10689_A,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8673_g13705_B,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7610_g13878_A,1,0,2,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7706_g14097_A,1,0,2,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7763_g14328_A,1,0,2,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5098_g15634_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4176_g17474_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4257_g17528_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6626_g17616_A,2,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4483_g17653_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4517_g17673_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4908_g17912_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5015_g17967_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5187_g18128_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4214_g19695_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4269_g19712_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4680_g19814_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4708_g19822_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4806_g19850_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2066_g19926_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2066_g19935_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9187_g21328_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9488_g21342_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9174_g21368_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9407_g21396_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9277_g21454_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9857_g21522_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4278_g23672_A,12,0,13,4.9987792969e-01,9.9902105069e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9427_g24751_A,1,0,13,1.2207031250e-04,1.2200327910e-03,1.2133563764e-02,1.1492046122e-01,7.0499932570e-01,9.9999500851e-01
g9507_g24761_A,1,0,13,1.2207031250e-04,1.2200327910e-03,1.2133563764e-02,1.1492046122e-01,7.0499932570e-01,9.9999500851e-01
g5631_g25289_A,5,0,10,3.0273437500e-02,2.6465199493e-01,9.5376943666e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4465_g26257_A,28,0,18,2.8789520264e-01,9.6646957056e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9524_g26291_B,100,0,25,1.4789864421e-01,7.9820399545e-01,9.9999988802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9585_g26302_B,100,0,21,1.9503021240e-01,8.8576588911e-01,9.9999999962e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4737_g26318_A,28,0,18,2.8789520264e-01,9.6646957056e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4775_g26334_A,28,0,18,2.8789520264e-01,9.6646957056e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4891_g26362_A,18,0,19,3.8670349121e-01,9.9247156119e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4925_g26373_A,18,0,19,3.8670349121e-01,9.9247156119e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8296_g26143_A,100,0,76,8.5450707139e-03,8.2238651898e-02,5.7606660166e-01,9.9981251077e-01,1.0000000000e+00,1.0000000000e+00
g4885_g27052_A,100,0,27,4.1867296398e-01,9.9559236916e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8357_g27242_B,4,0,11,5.8593750000e-02,4.5327268444e-01,9.9761379514e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1378_g27409_A,22,0,14,3.7481689453e-01,9.9087837247e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4456_g23945_A,100,0,27,3.0510060489e-02,2.6644434872e-01,9.5488399124e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1426_g28387_A,51,0,17,4.9562072754e-01,9.9893445374e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7823_g28416_A,100,0,65,3.7624744060e-01,9.9108495774e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9356_g29232_A,100,0,60,1.6357493544e-02,1.5204485860e-01,8.0781088905e-01,9.9999993125e-01,1.0000000000e+00,1.0000000000e+00
g8955_g30217_B,100,0,88,1.9677041454e-01,8.8821154209e-01,9.9999999970e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8980_g30219_B,100,0,82,1.7988623428e-01,8.6236115597e-01,9.9999999756e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8594_g30372_A,100,0,52,1.2126201909e-06,1.2126135739e-05,1.2125474066e-04,1.2118859985e-03,1.2052983070e-02,1.1419823294e-01
g18497_II26491_A,100,0,97,7.1893402342e-09,7.1893400017e-08,7.1893376758e-07,7.1893144168e-06,7.1890818332e-05,7.1867565486e-04
g14596_II24586_A,100,0,100,1.2123503119e-07,1.2123496505e-06,1.2123430364e-05,1.2122768987e-04,1.2116157855e-03,1.2050310267e-02
g14559_II24668_A,100,0,100,6.8428997279e-07,6.8428786565e-06,6.8426679479e-05,6.8405613376e-04,6.8195427270e-03,6.6140257530e-02
g18469_II25671_B,100,0,50,9.6967141872e-08,9.6967099560e-07,9.6966676443e-06,9.6962445411e-05,9.6920148627e-04,9.6498531097e-03
g17954_II25790_B,100,0,51,1.3194858184e-07,1.3194850349e-06,1.3194772003e-05,1.3193988571e-04,1.3186157667e-03,1.3108188522e-02
g23968_II32295_B,100,0,51,2.8586087428e-03,2.8221152620e-02,2.4894037543e-01,9.4288579208e-01,1.0000000000e+00,1.0000000000e+00
g17927_II32478_A,100,0,48,2.7733417701e-03,2.7389850927e-02,2.4249069720e-01,9.3778720590e-01,1.0000000000e+00,1.0000000000e+00
g17927_II32559_A,100,0,48,2.3120842145e-03,2.2881761331e-02,2.0663835991e-01,9.0121022864e-01,9.9999999991e-01,1.0000000000e+00
g23937_II32588_A,100,0,48,3.8109981433e-03,3.7463012508e-02,3.1738744513e-01,9.7803441788e-01,1.0000000000e+00,1.0000000000e+00
g23938_II32595_B,100,0,54,3.8478475130e-03,3.7818998951e-02,3.1990783440e-01,9.7883210271e-01,1.0000000000e+00,1.0000000000e+00
g23999_II32670_A,100,0,52,1.0231409294e-03,1.0184430808e-02,9.7301320523e-02,6.4072411200e-01,9.9996416720e-01,1.0000000000e+00
g26859_II35714_A,100,0,48,1.1838903902e-07,1.1838897594e-06,1.1838834523e-05,1.1838203832e-04,1.1831899384e-03,1.1769100511e-02
g27078_II35945_A,100,0,31,2.0382215269e-01,8.9764692448e-01,9.9999999987e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g27094_II35974_A,100,0,34,3.2095001824e-01,9.7915425510e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4985_g27106_A,100,0,34,2.4354079831e-01,9.3864427380e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g27529_II36592_A,100,0,34,2.6958544482e-01,9.5677906187e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g27814_II37297_A,100,0,48,3.7622612581e-07,3.7622548885e-06,3.7621911936e-05,3.7615543238e-04,3.7551935255e-03,3.6923681609e-02
g28386_II37822_B,100,0,54,1.3660290321e-07,1.3660281924e-06,1.3660197953e-05,1.3659358279e-04,1.3650965323e-03,1.3567412872e-02
g15981_II38843_A,100,0,83,5.4700089727e-02,4.3023447629e-01,9.9639453182e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g29732_II39348_A,100,0,48,4.8940137276e-07,4.8940029495e-06,4.8938951702e-05,4.8928175514e-04,4.8820587467e-03,4.7761879843e-02
g15942_II39377_A,100,0,76,6.2022334755e-02,4.7286121343e-01,9.9834327767e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g15971_II39393_A,100,0,73,9.6126168033e-02,6.3601948660e-01,9.9995918862e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7488_g13109_B,2,0,6,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7488_g13145_B,2,0,6,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6574_g21790_B,100,0,21,4.7683715820e-05,4.7673485306e-04,4.7571340964e-03,4.6565788070e-02,3.7926345315e-01,9.9150676464e-01
g3566_g20775_B,100,0,21,4.7683715820e-05,4.7673485306e-04,4.7571340964e-03,4.6565788070e-02,3.7926345315e-01,9.9150676464e-01
g7085_g21792_B,100,0,21,4.7683715820e-05,4.7673485306e-04,4.7571340964e-03,4.6565788070e-02,3.7926345315e-01,9.9150676464e-01
g3834_g10599_A,100,0,58,4.3902504900e-03,4.3045238103e-02,3.5595816507e-01,9.8772162801e-01,1.0000000000e+00,1.0000000000e+00
g5385_g10748_B,100,0,54,1.1396341648e-09,1.1396341590e-08,1.1396341005e-07,1.1396335161e-06,1.1396276717e-05,1.1395692296e-04
g9128_g12477_B,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8627_g19161_B,1,0,13,1.2207031250e-04,1.2200327910e-03,1.2133563764e-02,1.1492046122e-01,7.0499932570e-01,9.9999500851e-01
g1339_g19709_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1372_g19874_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g18469_II26357_A,100,0,70,1.5474776717e-06,1.5474668956e-05,1.5473591407e-04,1.5462821410e-03,1.5355669388e-02,1.4336888181e-01
g2740_g19928_A,1,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g14776_II26558_A,100,0,50,3.4452227737e-07,3.4452174324e-06,3.4451640201e-05,3.4446299572e-04,3.4392953949e-03,3.3865512719e-02
g18728_II26564_C,100,0,56,2.5802580694e-07,2.5802550735e-06,2.5802251139e-05,2.5799255443e-04,2.5769323969e-03,2.5472542090e-02
g18708_II26676_A,100,0,55,2.1066989575e-07,2.1066969603e-06,2.1066769887e-05,2.1064772859e-04,2.1044816462e-03,2.0846632869e-02
g18765_II26726_B,100,0,56,3.6082774102e-08,3.6082768243e-07,3.6082709655e-06,3.6082123777e-05,3.6076265703e-04,3.6017754648e-03
g7549_g21635_A,1,0,11,4.8828125000e-04,4.8720976218e-03,4.7666556569e-02,3.8639292465e-01,9.9243335102e-01,1.0000000000e+00
g9187_g12780_A,3,0,18,2.6702880859e-05,2.6699672391e-04,2.6667615957e-03,2.6349858386e-02,2.3435171594e-01,9.3077019069e-01
g9326_g12857_A,3,0,18,2.6702880859e-05,2.6699672391e-04,2.6667615957e-03,2.6349858386e-02,2.3435171594e-01,9.3077019069e-01
g18469_II25673_A,100,0,53,2.5674125936e-07,2.5674096274e-06,2.5673799655e-05,2.5670833710e-04,2.5641199374e-03,2.5347351329e-02
g14885_II36591_B,100,0,34,5.1133334637e-05,5.1121570460e-04,5.1004126966e-03,4.9849268266e-02,4.0031239633e-01,9.9398479109e-01
g3866_g10747_A,30,0,9,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6678_g13028_B,2,0,6,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6284_g12883_B,4,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9676_g13037_A,10,0,6,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9822_g11685_A,10,0,6,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g3366_g11696_B,2,0,6,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9534_g13098_A,10,0,6,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9534_g13089_A,100,0,53,1.9128418027e-01,8.8033713774e-01,9.9999999940e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9676_g13091_A,10,0,6,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g9968_g13132_A,10,0,6,2.1875000000e-01,9.1529670527e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6314_g15759_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6519_g15761_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6838_g15811_B,2,0,4,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6574_g15922_B,20,0,7,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g3006_g18977_B,3,0,5,3.1250000000e-02,2.7202384333e-01,9.5820045528e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5606_g23497_B,10,0,10,3.0273437500e-02,2.6465199493e-01,9.5376943666e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6486_g25019_B,100,0,31,1.1764566414e-02,1.1160886461e-01,6.9377392782e-01,9.9999274860e-01,1.0000000000e+00,1.0000000000e+00
g6945_g25055_B,100,0,29,3.6639347672e-04,3.6578996777e-03,3.5982722218e-02,3.0681656317e-01,9.7438574258e-01,1.0000000000e+00
g3806_g24468_B,100,0,31,1.7079149839e-02,1.5824544308e-01,8.2141097690e-01,9.9999996700e-01,1.0000000000e+00,1.0000000000e+00
g7195_g25066_B,100,0,29,6.7156739533e-04,6.6954151316e-03,6.4972463918e-02,4.8920809249e-01,9.9879096164e-01,1.0000000000e+00
g3806_g24477_B,100,0,29,9.1570429504e-04,9.1194017966e-03,8.7541232487e-02,5.9993322501e-01,9.9989496722e-01,1.0000000000e+00
g912_g8395_B,100,0,115,3.7180853757e-02,3.1538378834e-01,9.7738108389e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g915_g8437_B,100,0,115,2.0249258513e-02,1.8500300340e-01,8.7071144460e-01,9.9999999870e-01,1.0000000000e+00,1.0000000000e+00
g930_g8467_B,100,0,115,2.6643854323e-02,2.3666047000e-01,9.3282966231e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g255_g8485_B,100,0,115,2.3231709579e-02,2.0947515572e-01,9.0468632103e-01,9.9999999994e-01,1.0000000000e+00,1.0000000000e+00
g414_g9892_B,100,0,34,7.3148328345e-02,5.3215458723e-01,9.9949762993e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4476_g10199_B,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6486_g10287_A,100,0,59,6.6593855454e-02,4.9799671986e-01,9.9898359791e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6678_g10293_A,42,0,36,2.1969953814e-03,2.1754015974e-02,1.9743403794e-01,8.8913170530e-01,9.9999999972e-01,1.0000000000e+00
g4757_g10368_B,100,0,70,1.4952651642e-04,1.4942594472e-03,1.4842517286e-02,1.3889402338e-01,7.7583591348e-01,9.9999967962e-01
g6945_g10377_A,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4783_g10378_B,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4818_g10388_B,4,0,6,1.4062500000e-01,7.8030146796e-01,9.9999973802e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g1967_g10395_B,100,0,59,1.0892348446e-01,6.8439056395e-01,9.9999019382e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4836_g10397_B,100,0,70,1.1878659877e-04,1.1872312272e-03,1.1809084357e-02,1.1200898515e-01,6.9515034079e-01,9.9999306802e-01
g6678_g10437_A,100,0,71,1.4009902000e-07,1.4009893167e-06,1.4009804843e-05,1.4008921640e-04,1.4000093693e-03,1.3912220994e-02
g4976_g10464_B,100,0,67,4.5761107032e-03,4.4830179219e-02,3.6787069866e-01,9.8981269712e-01,1.0000000000e+00,1.0000000000e+00
g5473_g10499_A,76,0,25,9.2773437500e-03,8.8994608334e-02,6.0626005802e-01,9.9991044399e-01,1.0000000000e+00,1.0000000000e+00
g1985_g10584_B,100,0,59,1.4061168674e-01,7.8026743036e-01,9.9999973761e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7426_g10598_A,100,0,58,6.1588572747e-05,6.1571506365e-04,6.1401188900e-03,5.9732123580e-02,4.5984799809e-01,9.9788573266e-01
g2688_g10673_B,100,0,61,1.4059356095e-01,7.8022108105e-01,9.9999973706e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8655_g11816_B,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8711_g11967_B,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g8879_g12330_B,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5349_g13854_A,1,0,2,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4489_g15335_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g2594_g16438_A,1,0,3,1.2500000000e-01,7.3692442384e-01,9.9999841217e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7354_g16970_A,1,0,2,2.5000000000e-01,9.4368648529e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7649_g17116_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7685_g17143_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g7742_g17176_A,2,0,3,3.7500000000e-01,9.9090505298e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6284_g17446_A,2,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g6890_g17713_A,2,0,5,9.3750000000e-02,6.2633691437e-01,9.9994693576e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4617_g17736_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4662_g17754_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4803_g17838_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g4833_g17853_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5009_g17965_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
g5038_g17990_A,4,0,5,4.6875000000e-01,9.9820943772e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
