name,type,cube,rel,var,den,n=100,n=200,n=500,n=1000,n=2000,n=5000,n=10000,n=20000,n=50000,n=100000
R2027_U176,sa1,100,119,1.9144863478e-09,1.9144861663e-07,3.8289719661e-07,9.5724271664e-07,1.9144845170e-06,3.8289653687e-06,9.5723859324e-06,1.9144680234e-05,3.8288993949e-05,9.5719736053e-05,1.9143030984e-04
R2027_U167,sa1,100,102,9.7656248545e-04,9.3082655188e-02,1.7750092968e-01,3.8646613497e-01,6.2357619646e-01,8.5830512013e-01,9.9244237405e-01,9.9994288229e-01,9.9999999674e-01,1.0000000000e+00,1.0000000000e+00
R2027_U158,sa1,100,127,7.4784622959e-12,7.4784622931e-10,1.4956924581e-09,3.7392311410e-09,7.4784622680e-09,1.4956924480e-08,3.7392310781e-08,7.4784620163e-08,1.4956923473e-07,3.7392304489e-07,7.4784594996e-07
R2027_U149,sa1,100,102,2.1871924407e-04,2.1636808723e-02,4.2805465955e-02,1.0360273066e-01,1.9647193551e-01,3.5434264958e-01,6.6503051239e-01,8.8779544237e-01,9.8741013725e-01,9.9998221506e-01,9.9999999968e-01
BYTEENABLE_REG_3__SCAN_IN,sa1,32,35,4.9999999974e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2238_U7,sa0,100,99,8.0466270447e-05,8.0146607646e-03,1.5965086742e-02,3.9436083554e-02,7.7316962422e-02,1.4865601217e-01,3.3125171158e-01,5.5277572674e-01,7.9999044941e-01,9.8210932053e-01,9.9967992359e-01
SUB_357_U7,sa1,100,115,9.5367431641e-06,9.5322425675e-04,1.9055398770e-03,4.7570435761e-03,9.4914576887e-03,1.8892827608e-02,4.6564920893e-02,9.0961549929e-02,1.7364909629e-01,3.7925780735e-01,6.1467913026e-01
R2096_U4,sa1,100,103,4.4442713261e-06,4.4432937664e-04,8.8846132468e-04,2.2196734743e-03,4.4344199982e-03,8.8491759157e-03,2.1976329240e-02,4.3469699434e-02,8.5049784098e-02,1.9925606133e-01,3.5880914469e-01
R2358_U107,sa0,100,81,3.1252621440e-02,9.5821176474e-01,9.9825374339e-01,9.9999987257e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2358_U116,sa0,100,37,3.1215399504e-02,9.5805089709e-01,9.9824027277e-01,9.9999987010e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2278_U105,sa1,100,65,1.5213802440e-12,1.5213802439e-10,3.0427604876e-10,7.6069012171e-10,1.5213802429e-09,3.0427604834e-09,7.6069011911e-09,1.5213802324e-08,3.0427604417e-08,7.6069009307e-08,1.5213801283e-07
R2278_U114,sa1,100,62,1.2171041952e-11,1.2171041945e-09,2.4342083875e-09,6.0855209575e-09,1.2171041878e-08,2.4342083608e-08,6.0855207909e-08,1.2171041211e-07,2.4342080942e-07,6.0855191244e-07,1.2171034545e-06
R2278_U123,sa1,100,59,9.7368335616e-11,9.7368335147e-09,1.9473666935e-08,4.8684166626e-08,9.7368330881e-08,1.9473665228e-07,4.8684155960e-07,9.7368288218e-07,1.9473648163e-06,4.8684049303e-06,9.7367861593e-06
R2278_U133,sa0,100,57,6.8130027273e-06,6.8107055968e-04,1.3616772622e-03,3.4007173854e-03,6.7898698921e-03,1.3533637451e-02,3.3491445805e-02,6.5861214668e-02,1.2738472974e-01,2.8869310004e-01,4.9404249407e-01
R2278_U142,sa0,100,63,3.2338968595e-05,3.2287255699e-03,6.4470264710e-03,1.6039717202e-02,3.1822161877e-02,6.2631673768e-02,1.4930146197e-01,2.7631199739e-01,4.7627567488e-01,8.0150166673e-01,9.6059841169e-01
R2278_U151,sa0,100,51,5.9675021475e-06,5.9657397426e-04,1.1927920480e-03,2.9793129888e-03,5.9497496717e-03,1.1864099822e-02,2.9396853072e-02,5.7929531173e-02,1.1250323176e-01,2.5797771135e-01,4.4940292315e-01
R2278_U160,sa0,100,48,6.8937442848e-06,6.8913923908e-04,1.3778035653e-03,3.4409503382e-03,6.8700605371e-03,1.3692923342e-02,3.3881556758e-02,6.6615153627e-02,1.2879272856e-01,2.9155893234e-01,4.9811125365e-01
INSTQUEUERD_ADDR_REG_0__SCAN_IN,sa0,100,150,2.5000095367e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
STATE2_REG_0__SCAN_IN,sa0,100,153,2.2039998509e-01,9.9999999998e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2238_U6,sa1,100,269,2.3841729013e-06,2.3838915514e-04,4.7672148088e-04,1.1913776172e-03,2.3813358539e-03,4.7570009473e-03,1.1850106544e-02,2.3559788063e-02,4.6564512512e-02,1.1237754277e-01,2.1212637342e-01
U2500_U5003_A,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2144_U177,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2144_U168,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2144_U159,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2144_U249,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U602,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U530,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U251,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U422,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U134,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U323,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U305,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
R2358_U233,sa1,0,0,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
ADD_515_U104_ADD_515_U176_A,sa1,100,61,1.6985432012e-06,1.6984003992e-04,3.3965123420e-04,8.4891179219e-04,1.6971029332e-03,3.3913257080e-03,8.4567619199e-03,1.6842007018e-02,3.3400360835e-02,8.1420875036e-02,1.5621239118e-01
INSTADDRPOINTER_REG_20__SCAN_IN_ADD_515_U161_B,sa1,100,53,9.5367283848e-07,9.5362782003e-05,1.9071646995e-04,4.7672297809e-04,9.5321869137e-04,1.9055287569e-03,4.7570158552e-03,9.4914025105e-03,1.8892718299e-02,4.6564655329e-02,9.0961043532e-02
ADD_515_U113_ADD_515_U158_A,sa1,100,54,8.0466054442e-07,8.0462849507e-05,1.6091922474e-04,4.0224951004e-04,8.0433721542e-04,1.6080274725e-03,4.0152216952e-03,8.0143213851e-03,1.5964413423e-02,3.9434440405e-02,7.7313805720e-02
ADD_515_U6_ADD_515_U135_A,sa1,100,84,1.2218952179e-06,1.2218213160e-04,2.4434933472e-04,6.1076139149e-04,1.2211497535e-03,2.4408083003e-03,6.0908548990e-03,1.2144611285e-02,2.4141730986e-02,5.9265944366e-02,1.1501943657e-01
ADD_515_U8_ADD_515_U133_A,sa1,100,85,6.1094760895e-07,6.1092913310e-05,1.2218209428e-04,3.0542724539e-04,6.1076120497e-04,1.2211493807e-03,3.0500780100e-03,6.0908530441e-03,1.2144607597e-02,3.0085533054e-02,5.9265926809e-02
ADD_515_U95_ADD_515_U10_A,sa1,100,54,6.3423067331e-07,6.3421076242e-05,1.2683813025e-04,3.1706516143e-04,6.3402979255e-04,1.2676575913e-03,3.1661315729e-03,6.3222387567e-03,1.2604506811e-02,3.1214005820e-02,6.1453697480e-02
INSTADDRPOINTER_REG_20__SCAN_IN_ADD_405_U163_B,sa1,100,66,1.0013548490e-05,1.0008586691e-03,2.0007156201e-03,4.9942861855e-03,9.9636294766e-03,1.9827985041e-02,4.8835250366e-02,9.5285619053e-02,1.8149188891e-01,3.9388159929e-01,6.3262048432e-01
ADD_405_U117_ADD_405_U158_A,sa1,100,53,7.6292742790e-06,7.6263938085e-04,1.5246971429e-03,3.8073851500e-03,7.6002741183e-03,1.5142784070e-02,3.7428102502e-02,7.3455342146e-02,1.4151499700e-01,3.1713982972e-01,5.3370198785e-01
ADD_405_U8_ADD_405_U137_A,sa1,100,98,1.1637806892e-05,1.1631105232e-03,2.3248682204e-03,5.8020400809e-03,1.1570416493e-02,2.3006958448e-02,5.6528737523e-02,1.0986197688e-01,2.0765429979e-01,4.4116092679e-01,6.8769889025e-01
INSTADDRPOINTER_REG_5__SCAN_IN_ADD_405_U12_B,sa1,100,52,3.7662684917e-06,3.7655664316e-04,7.5297149141e-04,1.8813658006e-03,3.7591920639e-03,7.5042526028e-03,1.8655175303e-02,3.6962335041e-02,7.2558455870e-02,1.7164525405e-01,3.1382841486e-01
REIP_REG_5__SCAN_IN_R2096_U12_B,sa1,100,124,1.9072714462e-08,1.9072696456e-06,3.8145356535e-06,9.5363118513e-06,1.9072532761e-05,3.8144701761e-05,9.5359026261e-05,1.9070895918e-04,3.8138154845e-04,9.5318116617e-04,1.9054537780e-03
U2717_R2167_U36_A,sa1,100,312,9.7765587270e-07,9.7760856157e-05,1.9551215513e-04,4.8870871828e-04,9.7717860034e-04,1.9534023227e-03,4.8763535479e-03,9.7289282718e-03,1.9363204498e-02,4.7707284827e-02,9.3138584629e-02
U2718_R2167_U35_A,sa1,100,227,7.1898577062e-05,7.1643291444e-03,1.4277330677e-02,3.5312033726e-02,6.9377127727e-02,1.3394106960e-01,3.0197880367e-01,5.1276640947e-01,7.6260342826e-01,9.7254091209e-01,9.9924599849e-01
U2748_R2144_U19_A,sa1,100,54,1.6859266907e-06,1.6857860022e-04,3.3712878169e-04,8.4260886155e-04,1.6845077334e-03,3.3661779005e-03,8.3942107628e-03,1.6717958751e-02,3.3156427358e-02,8.0841228087e-02,1.5514715202e-01
U2735_R2182_U75_A,sa1,100,63,4.1648745484e-06,4.1640160292e-04,8.3262981555e-04,2.0802748335e-03,4.1562221237e-03,8.2951700650e-03,2.0609085258e-02,4.0793436120e-02,7.9922767809e-02,1.8799124842e-01,3.4064178736e-01
U2738_R2182_U44_B,sa1,100,58,8.4936618805e-06,8.4900918276e-04,1.6972975489e-03,4.2378438651e-03,8.4577284096e-03,1.6843923649e-02,4.1579334889e-02,8.1429828688e-02,1.5622884038e-01,3.4602417798e-01,5.7231562421e-01
U2736_R2182_U37_B,sa1,100,78,8.9406967163e-07,8.9403010444e-05,1.7879802799e-04,4.4693513038e-04,8.9367050975e-04,1.7865423725e-03,4.4603732130e-03,8.9008514969e-03,1.7722477836e-02,4.3719026297e-02,8.5526699334e-02
U2737_R2182_U36_B,sa1,100,101,6.0647726059e-06,6.0629522839e-04,1.2122228629e-03,3.0278024310e-03,6.0464372744e-03,1.2056315145e-02,2.9868796201e-02,5.8845447416e-02,1.1422810815e-01,2.6157781373e-01,4.5473267483e-01
U2738_R2182_U36_A,sa1,100,74,4.1723251343e-06,4.1714635410e-04,8.3411869712e-04,2.0839923854e-03,4.1636417466e-03,8.3099475806e-03,2.0645569911e-02,4.0864900265e-02,8.0059860456e-02,1.8829369039e-01,3.4113286695e-01
U2739_R2182_U16_B,sa1,100,63,1.9073486186e-06,1.9071685499e-04,3.8139733706e-04,9.5322061511e-04,1.9055326007e-03,3.8074341469e-03,9.4914215835e-03,1.8892756083e-02,3.7428575934e-02,9.0961218574e-02,1.7364849386e-01
R2358_U198_R2358_U558_B,sa1,100,32,7.8123742715e-03,5.4356321873e-01,7.9166546470e-01,9.8018914722e-01,9.9960753011e-01,9.9999984597e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
U2637_R2358_U51_A,sa1,100,149,7.8087039292e-03,5.4339434079e-01,7.9151127198e-01,9.8015247081e-01,9.9960607559e-01,9.9999984482e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
INSTADDRPOINTER_REG_3__SCAN_IN_R2278_U175_B,sa1,100,67,2.8442591429e-06,2.8438587345e-04,5.6869087157e-04,1.4211208440e-03,2.8402221035e-03,5.6723773453e-03,1.4120670693e-02,2.8041948045e-02,5.5297545240e-02,1.3256366542e-01,2.4755420545e-01
INSTADDRPOINTER_REG_6__SCAN_IN_R2278_U164_B,sa0,100,68,5.5783311836e-07,5.5781771534e-05,1.1156043146e-04,2.7887774335e-04,5.5767771390e-04,1.1150444234e-03,2.7852802591e-03,5.5628027321e-03,1.1094660690e-02,2.7506282532e-02,5.4255969485e-02
U2771_R2278_U24_A,sa1,100,44,9.5216444151e-07,9.5211956536e-05,1.9041484776e-04,4.7596913815e-04,9.5171172967e-04,1.9025177041e-03,4.7495097123e-03,9.4764615820e-03,1.8863119840e-02,4.6492744600e-02,9.0823913899e-02
INSTADDRPOINTER_REG_17__SCAN_IN_R2027_U89_A,sa1,100,155,2.8034264687e-08,2.8034225784e-06,5.6068372977e-06,1.4017034301e-05,2.8033872124e-05,5.6066958350e-05,1.4016150186e-04,2.8030335848e-04,5.6052814698e-04,1.4007313129e-03,2.7995005775e-03
INSTADDRPOINTER_REG_29__SCAN_IN_R2027_U49_B,sa1,100,81,9.8192565190e-12,9.8192565142e-10,1.9638513019e-09,4.9096282475e-09,9.8192564708e-09,1.9638512845e-08,4.9096281390e-08,9.8192560370e-08,1.9638511110e-07,4.9096270543e-07,9.8192516982e-07
R2167_U17_U7731_A,sa1,100,150,2.3841857910e-06,2.3839044380e-04,4.7672405760e-04,1.1913840544e-03,2.3813487129e-03,4.7570266041e-03,1.1850170229e-02,2.3559913923e-02,4.6564758302e-02,1.1237811483e-01,2.1212738897e-01
STATE_REG_1__SCAN_IN_U7611_C,sa1,4,6,7.8125000000e-02,9.9970677313e-01,9.9999991402e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2182_U25_U6925_A,sa1,70,8,3.1250000000e-02,9.5820045528e-01,9.9825279806e-01,9.9999987240e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2144_U50_U6874_B,sa1,100,54,5.9902667999e-06,5.9884909243e-04,1.1973395646e-03,2.9906614067e-03,5.9723787578e-03,1.1909088208e-02,2.9507324661e-02,5.8143967114e-02,1.1290721332e-01,2.5882182988e-01,4.5065492014e-01
EAX_REG_18__SCAN_IN_U6818_B,sa1,100,74,9.0599118266e-05,9.0194012209e-03,1.7957452843e-02,4.4290814338e-02,8.6619952442e-02,1.6573688872e-01,3.6429210966e-01,5.9587547816e-01,8.3668337085e-01,9.8922106089e-01,9.9988381447e-01
R2182_U25_U6763_A,sa1,100,70,1.6763806343e-05,1.6749903210e-03,3.3471750495e-03,8.3469426334e-03,1.6624213815e-02,3.2972063146e-02,8.0402987034e-02,1.5434133374e-01,2.8486142018e-01,5.6751054866e-01,8.1295287448e-01
PHYADDRPOINTER_REG_8__SCAN_IN_U6739_B,sa1,7,6,1.5625000000e-02,7.9295843252e-01,9.5713378934e-01,9.9961955863e-01,9.9999985526e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
EBX_REG_15__SCAN_IN_U6469_B,sa1,100,78,8.3521008492e-06,8.3486487904e-04,1.6690327587e-03,4.1673602181e-03,8.3173535451e-03,1.6565528720e-02,4.0900713947e-02,8.0128559492e-02,1.5383653294e-01,3.4137884369e-01,5.6621817247e-01
R2358_U15_U6443_B,sa1,31,37,7.8163146973e-03,5.4374445479e-01,7.9183087746e-01,9.8022844719e-01,9.9960908570e-01,9.9999984719e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2182_U25_U6384_B,sa1,100,71,5.8889389038e-05,5.8718054774e-03,1.1709132855e-02,2.9016264941e-02,5.7190586252e-02,1.1111040935e-01,2.5506299068e-01,4.4506885215e-01,6.9205142115e-01,9.4737458780e-01,9.9723056599e-01
R2182_U42_U6376_B,sa1,100,63,5.1617622375e-05,5.1485957724e-03,1.0270683506e-02,2.5479259760e-02,5.0309326842e-02,9.8087625316e-02,2.2747798563e-01,4.0320973732e-01,6.4384138237e-01,9.2429777530e-01,9.9426917317e-01
EBX_REG_28__SCAN_IN_U6339_B,sa1,100,96,4.6780066095e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2099_U73_U6320_B,sa1,100,70,7.6279036875e-05,7.5991737894e-03,1.5140600136e-02,3.7422766204e-02,7.3445068978e-02,1.4149595980e-01,3.1710197244e-01,5.3365028395e-01,7.8251794234e-01,9.7794238342e-01,9.9951346155e-01
EAX_REG_18__SCAN_IN_U6098_B,sa1,100,145,1.0192394257e-05,1.0187253666e-03,2.0364129318e-03,5.0832593861e-03,1.0140679246e-02,2.0178525117e-02,4.9685437712e-02,9.6902232703e-02,1.8441442270e-01,3.9927757716e-01,6.3913257070e-01
EAX_REG_30__SCAN_IN_U5996_B,sa1,100,142,6.9379806519e-05,6.9142074532e-03,1.3780608642e-02,3.4096268632e-02,6.7029981729e-02,1.2956694501e-01,2.9313181066e-01,5.0033736290e-01,7.5033724908e-01,9.6885528373e-01,9.9903000665e-01
EAX_REG_15__SCAN_IN_U5948_B,sa1,100,142,6.9379806519e-05,6.9142074532e-03,1.3780608642e-02,3.4096268632e-02,6.7029981729e-02,1.2956694501e-01,2.9313181066e-01,5.0033736290e-01,7.5033724908e-01,9.6885528373e-01,9.9903000665e-01
R2337_U63_U5922_A,sa1,54,32,4.6875000000e-02,9.9177783661e-01,9.9993239603e-01,9.9999999996e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2337_U57_U5802_A,sa1,6,8,4.6875000000e-02,9.9177783661e-01,9.9993239603e-01,9.9999999996e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
U2501_U5101_A,sa1,28,13,7.3242187500e-03,5.2055076123e-01,7.7012842745e-01,9.7466545160e-01,9.9935816066e-01,9.9999958804e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
U5002_U5012_A,sa1,92,33,6.9427490234e-03,5.0177136657e-01,7.5176822883e-01,9.6929964375e-01,9.9905748813e-01,9.9999911167e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
STATE_REG_1__SCAN_IN_U3481_B,sa1,2,6,4.6875000000e-02,9.9177783661e-01,9.9993239603e-01,9.9999999996e-01,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00,1.0000000000e+00
R2144_U38_U2773_B,sa1,100,112,4.5913045597e-06,4.5902612523e-04,9.1784154548e-04,2.2930245433e-03,4.5807911250e-03,9.1405986027e-03,2.2695078169e-02,4.4875089765e-02,8.7736405849e-02,2.0512130032e-01,3.6816785279e-01
R2167_U17_U2448_A,sa1,100,142,7.6293945313e-06,7.6265139700e-04,1.5247211568e-03,3.8074450476e-03,7.6003934575e-03,1.5143020934e-02,3.7428681263e-02,7.3456456345e-02,1.4151706171e-01,3.1714393552e-01,5.3370759520e-01
R2096_U180,sa1,100,159,6.6465872806e-09,6.6465850938e-07,1.3293165770e-06,3.3232881292e-06,6.6465652141e-06,1.3293086251e-05,3.3232384305e-05,6.6463664219e-05,1.3292291102e-04,3.3227414985e-04,6.6443789358e-04
R2096_U171,sa1,100,163,2.6224442990e-06,2.6221039061e-04,5.2435202693e-04,1.3103645904e-03,2.6190121255e-03,5.2311650265e-03,1.3026647791e-02,2.5883602030e-02,5.1097243205e-02,1.2288957899e-01,2.3067730935e-01
R2096_U162,sa1,100,168,1.3855583347e-11,1.3855583338e-09,2.7711166656e-09,6.9277916497e-09,1.3855583251e-08,2.7711166311e-08,6.9277914337e-08,1.3855582388e-07,2.7711162855e-07,6.9277892740e-07,1.3855573749e-06
R2096_U153,sa1,100,172,2.6267952791e-06,2.6264537557e-04,5.2522176855e-04,1.3125372331e-03,2.6233517122e-03,5.2398214502e-03,1.3048119121e-02,2.5925984829e-02,5.1179812968e-02,1.2308037323e-01,2.3101196819e-01
R2096_U144,sa1,100,177,2.7061686225e-14,2.7061686225e-12,5.4123372450e-12,1.3530843113e-11,2.7061686225e-11,5.4123372449e-11,1.3530843112e-10,2.7061686222e-10,5.4123372436e-10,1.3530843103e-09,2.7061686189e-09
R2096_U135,sa1,100,151,3.7588179111e-06,3.7581186258e-04,7.5148249060e-04,1.8776474980e-03,3.7517694359e-03,7.4894630978e-03,1.8618616541e-02,3.6890580200e-02,7.2420245493e-02,1.7133660921e-01,3.1331698476e-01
R2096_U126,sa1,100,156,5.6752469391e-08,5.6752309959e-06,1.1350429784e-05,2.8375832899e-05,5.6750860610e-05,1.1349850056e-04,2.8372209828e-04,5.6736369832e-04,1.1344054951e-03,2.8336013018e-03,5.6591733072e-03
R2096_U118,sa0,100,92,7.4606987255e-14,7.4606987255e-12,1.4921397451e-11,3.7303493627e-11,7.4606987252e-11,1.4921397450e-10,3.7303493620e-10,7.4606987227e-10,1.4921397440e-09,3.7303493558e-09,7.4606986977e-09
R2096_U117,sa1,100,75,1.2966919485e-06,1.2966087222e-04,2.5930493250e-04,6.4813626349e-04,1.2958524464e-03,2.5900256591e-03,6.4624916424e-03,1.2883219487e-02,2.5600461629e-02,6.2777569828e-02,1.2161411638e-01
R2096_U109,sa0,100,103,2.3799484376e-11,2.3799484348e-09,4.7598968640e-09,1.1899742117e-08,2.3799484093e-08,4.7598967620e-08,1.1899741480e-07,2.3799481544e-07,4.7598957425e-07,1.1899735108e-06,2.3799456056e-06
R2096_U108,sa1,100,92,9.0724826451e-07,9.0720752230e-05,1.8143327421e-04,4.5352146607e-04,9.0683725042e-04,1.8128521470e-03,4.5259701681e-03,9.0314559303e-03,1.7981344664e-02,4.4348941189e-02,8.6731053793e-02
R2096_U6,sa0,100,102,3.2410028154e-07,3.2409508207e-05,6.4817966038e-05,1.6203703761e-04,3.2404781922e-04,6.4799063146e-04,1.6191893664e-03,3.2357569587e-03,6.4610437943e-03,1.6074421802e-02,3.1890456569e-02
R2096_U5,sa1,100,150,3.6619603634e-06,3.6612966501e-04,7.3212527908e-04,1.8293083064e-03,3.6552702440e-03,7.2971794874e-03,1.8143228703e-02,3.5957280658e-02,7.0621635285e-02,1.6731374583e-01,3.0663360212e-01
R2167_U6,sa1,100,346,9.5366553484e-06,9.5321548347e-04,1.9055223472e-03,4.7569998767e-03,9.4913707057e-03,1.8892655293e-02,4.6564502257e-02,9.0960751643e-02,1.7364764495e-01,3.7925508177e-01,6.1467574649e-01
R2099_U321,sa1,100,92,6.3799321651e-05,6.3598258419e-03,1.2679204299e-02,3.1397219576e-02,6.1808653755e-02,1.1979699783e-01,2.7312938222e-01,4.7165910500e-01,7.2085589868e-01,9.5883092230e-01,9.9830510704e-01
R2099_U240,sa1,100,150,1.8494539233e-11,1.8494539216e-09,3.6989078399e-09,9.2472695740e-09,1.8494539063e-08,3.6989077783e-08,9.2472691892e-08,1.8494537523e-07,3.6989071626e-07,9.2472653412e-07,1.8494522131e-06
R2099_U231,sa1,100,156,2.3118174042e-12,2.3118174039e-10,4.6236348073e-10,1.1559087014e-09,2.3118174015e-09,4.6236347977e-09,1.1559086954e-08,2.3118173775e-08,4.6236347015e-08,1.1559086353e-07,2.3118171370e-07
R2099_U150,sa1,100,206,1.2244594599e-04,1.2170675176e-02,2.4193225017e-02,5.9390040952e-02,1.1525290494e-01,2.1722257778e-01,4.5787962903e-01,7.0610550338e-01,9.1362602485e-01,9.9780741081e-01,9.9999519255e-01
R2099_U142,sa0,100,71,1.1819321662e-04,1.1750438184e-02,2.3362803570e-02,5.7387592006e-02,1.1148184830e-01,2.1053549409e-01,4.4622732476e-01,6.9333582416e-01,9.0595708326e-01,9.9728784050e-01,9.9999264419e-01
R2099_U141,sa1,100,183,4.2225565267e-09,4.2225556441e-07,8.4451095051e-07,2.1112760390e-06,4.2225476206e-06,8.4450774113e-06,2.1112559805e-05,4.2224673869e-05,8.4447564815e-05,2.1110554087e-04,4.2216651619e-04
R2099_U132,sa1,100,89,1.7264392237e-06,1.7262916927e-04,3.4522853771e-04,8.6284788948e-04,1.7249512725e-03,3.4469270881e-03,8.5950530744e-03,1.7116231212e-02,3.3939497052e-02,8.2701219305e-02,1.5856294693e-01
R2099_U123,sa1,100,115,4.7684229386e-07,4.7683103879e-05,9.5363934080e-05,2.3839278370e-04,4.7672873627e-04,9.5323020226e-04,2.3813720617e-03,4.7570731905e-03,9.4915166356e-03,2.3560142455e-02,4.6565204597e-02
R2099_U114,sa1,100,81,1.0728545037e-06,1.0727975303e-04,2.1454799712e-04,5.3628368807e-04,1.0722797759e-03,2.1434097680e-03,5.3499133628e-03,1.0671205153e-02,2.1228535686e-02,5.2229366664e-02,1.0173082659e-01
